Observation_ID,Risk_Score,Actual_Class_Audit,Risk_Category,Recommended_Action,Priority_Level,Review_Status,Risk_Rank
UCI_TEST_10998,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11842
UCI_TEST_10999,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11843
UCI_TEST_11000,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11844
UCI_TEST_11001,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11845
UCI_TEST_11002,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11846
UCI_TEST_11003,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11847
UCI_TEST_11004,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11848
UCI_TEST_11006,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11849
UCI_TEST_11007,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11850
UCI_TEST_11008,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11851
UCI_TEST_11009,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11852
UCI_TEST_11010,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11853
UCI_TEST_11011,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11854
UCI_TEST_11012,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11855
UCI_TEST_11013,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11856
UCI_TEST_11014,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11857
UCI_TEST_11015,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11858
UCI_TEST_11016,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11859
UCI_TEST_11017,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11860
UCI_TEST_11018,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11861
UCI_TEST_11020,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11862
UCI_TEST_11021,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11863
UCI_TEST_11023,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11864
UCI_TEST_11024,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11865
UCI_TEST_11025,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11866
UCI_TEST_11026,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11867
UCI_TEST_11027,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11868
UCI_TEST_11028,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11869
UCI_TEST_11030,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11870
UCI_TEST_11032,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11871
UCI_TEST_11033,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11872
UCI_TEST_11034,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11873
UCI_TEST_11035,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11874
UCI_TEST_11036,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11875
UCI_TEST_11037,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11876
UCI_TEST_11039,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11877
UCI_TEST_11041,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11878
UCI_TEST_11042,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11879
UCI_TEST_11043,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11880
UCI_TEST_11044,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11881
UCI_TEST_11045,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11882
UCI_TEST_11046,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11883
UCI_TEST_11048,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11884
UCI_TEST_11049,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11885
UCI_TEST_11050,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11886
UCI_TEST_11053,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11887
UCI_TEST_11054,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11888
UCI_TEST_11055,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11889
UCI_TEST_11056,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11890
UCI_TEST_11057,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11891
UCI_TEST_11058,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11892
UCI_TEST_11060,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11893
UCI_TEST_11061,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11894
UCI_TEST_11062,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11895
UCI_TEST_11063,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11896
UCI_TEST_11064,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11897
UCI_TEST_11065,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11898
UCI_TEST_11067,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11899
UCI_TEST_11068,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11900
UCI_TEST_11070,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11901
UCI_TEST_11071,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11902
UCI_TEST_11072,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11903
UCI_TEST_11074,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11904
UCI_TEST_11076,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11905
UCI_TEST_11077,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11906
UCI_TEST_11078,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11907
UCI_TEST_11079,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11908
UCI_TEST_11080,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11909
UCI_TEST_11081,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11910
UCI_TEST_11082,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11911
UCI_TEST_11083,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11912
UCI_TEST_11084,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11913
UCI_TEST_11085,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11914
UCI_TEST_11086,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11915
UCI_TEST_11087,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11916
UCI_TEST_11088,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11917
UCI_TEST_11089,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11918
UCI_TEST_11090,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11919
UCI_TEST_11091,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11920
UCI_TEST_11092,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11921
UCI_TEST_11093,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11922
UCI_TEST_11094,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11923
UCI_TEST_11096,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11924
UCI_TEST_11097,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11925
UCI_TEST_11099,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11926
UCI_TEST_11100,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11927
UCI_TEST_11101,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11928
UCI_TEST_11102,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11929
UCI_TEST_11103,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11930
UCI_TEST_11105,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11931
UCI_TEST_11106,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11932
UCI_TEST_11107,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11933
UCI_TEST_11108,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11934
UCI_TEST_11110,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11935
UCI_TEST_11111,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11936
UCI_TEST_11112,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11937
UCI_TEST_11113,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11938
UCI_TEST_11114,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11939
UCI_TEST_11115,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11940
UCI_TEST_11117,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11941
UCI_TEST_11118,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11942
UCI_TEST_11119,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11943
UCI_TEST_11120,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11944
UCI_TEST_11121,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11945
UCI_TEST_11123,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11946
UCI_TEST_11124,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11947
UCI_TEST_11125,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11948
UCI_TEST_11126,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11949
UCI_TEST_11127,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11950
UCI_TEST_11130,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11951
UCI_TEST_11131,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11952
UCI_TEST_11132,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11953
UCI_TEST_11133,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11954
UCI_TEST_11135,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11955
UCI_TEST_11137,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11956
UCI_TEST_11138,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11957
UCI_TEST_11139,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11958
UCI_TEST_11140,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11959
UCI_TEST_11141,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11960
UCI_TEST_11142,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11961
UCI_TEST_11143,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11962
UCI_TEST_11144,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11963
UCI_TEST_11145,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11964
UCI_TEST_11146,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11965
UCI_TEST_11147,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11966
UCI_TEST_11148,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11967
UCI_TEST_11149,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11968
UCI_TEST_11150,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11969
UCI_TEST_11151,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11970
UCI_TEST_11152,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11971
UCI_TEST_11153,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11972
UCI_TEST_11154,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11973
UCI_TEST_11156,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11974
UCI_TEST_11157,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11975
UCI_TEST_11158,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11976
UCI_TEST_11159,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11977
UCI_TEST_11161,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11978
UCI_TEST_11162,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11979
UCI_TEST_11163,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11980
UCI_TEST_11165,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11981
UCI_TEST_11166,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11982
UCI_TEST_11167,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11983
UCI_TEST_11168,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11984
UCI_TEST_11169,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11985
UCI_TEST_11170,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11986
UCI_TEST_11171,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11987
UCI_TEST_11172,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11988
UCI_TEST_11173,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11989
UCI_TEST_11174,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11990
UCI_TEST_11175,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11991
UCI_TEST_11176,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11992
UCI_TEST_11178,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11993
UCI_TEST_11179,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11994
UCI_TEST_11180,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11995
UCI_TEST_11181,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11996
UCI_TEST_11182,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11997
UCI_TEST_11184,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11998
UCI_TEST_11185,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,11999
UCI_TEST_11186,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12000
UCI_TEST_11187,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12001
UCI_TEST_11188,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12002
UCI_TEST_11189,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12003
UCI_TEST_11190,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12004
UCI_TEST_11191,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12005
UCI_TEST_11192,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12006
UCI_TEST_11193,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12007
UCI_TEST_11195,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12008
UCI_TEST_11196,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12009
UCI_TEST_11197,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12010
UCI_TEST_11199,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12011
UCI_TEST_11200,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12012
UCI_TEST_11201,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12013
UCI_TEST_11203,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12014
UCI_TEST_11204,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12015
UCI_TEST_11205,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12016
UCI_TEST_11206,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12017
UCI_TEST_11207,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12018
UCI_TEST_11208,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12019
UCI_TEST_11209,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12020
UCI_TEST_11211,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12021
UCI_TEST_11212,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12022
UCI_TEST_11213,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12023
UCI_TEST_11214,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12024
UCI_TEST_11215,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12025
UCI_TEST_11216,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12026
UCI_TEST_11217,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12027
UCI_TEST_11219,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12028
UCI_TEST_11220,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12029
UCI_TEST_11221,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12030
UCI_TEST_11223,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12031
UCI_TEST_11224,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12032
UCI_TEST_11225,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12033
UCI_TEST_11228,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12034
UCI_TEST_11229,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12035
UCI_TEST_11230,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12036
UCI_TEST_11231,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12037
UCI_TEST_11232,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12038
UCI_TEST_11233,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12039
UCI_TEST_11234,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12040
UCI_TEST_11235,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12041
UCI_TEST_11236,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12042
UCI_TEST_11237,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12043
UCI_TEST_11238,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12044
UCI_TEST_11240,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12045
UCI_TEST_11241,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12046
UCI_TEST_11242,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12047
UCI_TEST_11243,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12048
UCI_TEST_11244,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12049
UCI_TEST_11245,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12050
UCI_TEST_11246,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12051
UCI_TEST_11248,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12052
UCI_TEST_11249,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12053
UCI_TEST_11250,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12054
UCI_TEST_11251,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12055
UCI_TEST_11252,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12056
UCI_TEST_11253,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12057
UCI_TEST_11254,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12058
UCI_TEST_11255,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12059
UCI_TEST_11256,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12060
UCI_TEST_11257,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12061
UCI_TEST_11258,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12062
UCI_TEST_11260,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12063
UCI_TEST_11261,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12064
UCI_TEST_11262,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12065
UCI_TEST_11263,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12066
UCI_TEST_11264,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12067
UCI_TEST_11265,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12068
UCI_TEST_11266,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12069
UCI_TEST_11267,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12070
UCI_TEST_11268,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12071
UCI_TEST_11269,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12072
UCI_TEST_11270,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12073
UCI_TEST_11271,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12074
UCI_TEST_11272,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12075
UCI_TEST_11275,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12076
UCI_TEST_11276,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12077
UCI_TEST_11277,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12078
UCI_TEST_11278,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12079
UCI_TEST_11279,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12080
UCI_TEST_11280,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12081
UCI_TEST_11282,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12082
UCI_TEST_11283,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12083
UCI_TEST_11284,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12084
UCI_TEST_11285,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12085
UCI_TEST_11286,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12086
UCI_TEST_11287,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12087
UCI_TEST_11288,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12088
UCI_TEST_11289,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12089
UCI_TEST_11290,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12090
UCI_TEST_11291,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12091
UCI_TEST_11292,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12092
UCI_TEST_11293,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12093
UCI_TEST_11294,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12094
UCI_TEST_11296,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12095
UCI_TEST_11298,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12096
UCI_TEST_11299,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12097
UCI_TEST_11300,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12098
UCI_TEST_11301,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12099
UCI_TEST_11302,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12100
UCI_TEST_11303,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12101
UCI_TEST_11304,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12102
UCI_TEST_11305,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12103
UCI_TEST_11307,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12104
UCI_TEST_11308,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12105
UCI_TEST_11309,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12106
UCI_TEST_11310,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12107
UCI_TEST_11311,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12108
UCI_TEST_11312,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,12109
